"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"659164520800063489","Wed Oct 28 00:27:23 +0000 2015","9","Mengapa deperindag melakukan razia2 SNI ke toko2 karena mereka tidak punya kuasa di pos clearance hanya BC (Bea Cukai) yg bisa loloskan ","659164520800063489","","","in","ig. @tetapKurawa ","0","2","59","https://x.com/kurawa/status/659164520800063489","46651600","kurawa"
"1789866065880580436","Mon May 13 03:51:38 +0000 2024","3","Klarifikasi Kabar Peti Jenazah Sang Ayah Kena Bea Cukai Sampai Viral Ternyata Ini yang Menagih https://t.co/0wUlRjUHen #RadarJabar #PetiJenazah #BeaCukai #Viral #ManKeu #JasaLogistik","1789866065880580436","","","in","Jawa Barat","0","0","0","https://x.com/radarjabar_id/status/1789866065880580436","1651883208404000769","radarjabar_id"
"1789264968363413699","Sat May 11 12:03:06 +0000 2024","4","we blame bea cukai","1789264968363413699","","","in","","0","0","0","https://x.com/kvkaff/status/1789264968363413699","1244819983227441152","kvkaff"
"659167347178127360","Wed Oct 28 00:38:36 +0000 2015","14","Ijin SNI (Standar Nasional Indonesia) adalah instrumen pemerintah sbg counter part kontrol tugas Bea dan Cukai.. kalo bisa lolos artinya..","659167347178127360","","","in","ig. @tetapKurawa ","0","3","60","https://x.com/kurawa/status/659167347178127360","46651600","kurawa"
"1005665667603836929","Sun Jun 10 04:19:14 +0000 2018","26","Dari masukan temen2 gue mereka hanya minta agar pemerintah tidak lagi melakukan kebijakan ekstra ketat dari sisi bea cukai maupun perpajakan berita2 soal razia koper di bandara spt menangkap mainan anak2 di harap sdh tdk ada lagi ","1005665667603836929","","","in","ig. @tetapKurawa ","2","4","20","https://x.com/kurawa/status/1005665667603836929","46651600","kurawa"
"1644503148499959808","Sat Apr 08 00:54:12 +0000 2023","554","Kemarin netizen sukses membuka kehidupan hedon pejabat pajak dan bea cukai sekarang saatnya kita mulai buka lembaga BPK RI ini.. Mereka gak pernah kapok melakukan suap ditangkap berkali kali selalu mengulangi.. Rakyat sdh muak dengan laporan WTP2 berbayar spt ini","1644503877478383618","","kurawa","in","ig. @tetapKurawa ","6","13","132","https://x.com/kurawa/status/1644503877478383618","46651600","kurawa"
"1789480044181807470","Sun May 12 02:17:44 +0000 2024","8","Peti Jenazah Kena Bea Cukai Stafsus Kemenkeu Bilang Begini https://t.co/YlRuyC8rMV","1789480044181807470","","","in","Jakarta","0","1","2","https://x.com/Beritasatu/status/1789480044181807470","154102750","Beritasatu"
"659171529557590016","Wed Oct 28 00:55:14 +0000 2015","7","Importir masih takut utk mengirim barang ke indonesia karena forwarder mereka infokan jgn sekarang.. bea cukai lagi ketat utk jalur merah","659171529557590016","","","in","ig. @tetapKurawa ","0","1","53","https://x.com/kurawa/status/659171529557590016","46651600","kurawa"
"1790333245843984508","Tue May 14 10:48:25 +0000 2024","23"," Kemudian (yg menerima) Heru Pambudi dari Dirjen Bea Cukai lalu Sumiyati Irjen. Heru saat ini menjabat Sekjen Kemenkeu. Dia pernah menjadi Dirjen Bea &amp; Cukai pada periode 2015-21. Sdg Sumiyati sendiri ketika itu menduduki Irjen Kemenkeu. https://t.co/ylxBPnYBSu","1790333338894655838","https://pbs.twimg.com/media/GNiKrx7aUAAx2UO.jpg","jaksapedia","in","","1","1","7","https://x.com/jaksapedia/status/1790333338894655838","1520253067748585472","jaksapedia"
"1789200185890836702","Sat May 11 23:38:02 +0000 2024","178","@kumparan Fany kamu hati hati ya saat kita kerja di luar negeri kita dinilai miskin dan tak mampu oleh negara Tapi Saat Pulang Ke Indonesia Kamu Akan dianggap kaya oleh Bea Cukai RI Ditjen Pajak RI Sukses selalu Untuk Pekerjaannya. Jangan lupa lho pesan saya ya ","1789439855824654410","","kumparan","in","Kalimantan Timur, Indonesia","0","7","18","https://x.com/fathullahfathu2/status/1789439855824654410","3310566600","fathullahfathu2"
"1789453368840302683","Sun May 12 00:47:37 +0000 2024","52","Sayang sekali jika ini hanya isapan jempol belaka. Hanya menggiring publik ke cerita yg sama sekali tak bisa dipertanggungjawabkan. Apalagi mmg cerita spt ini sangat mampu mengaduk-aduk perasaan banyak orang hingga bea cukai lagi-lagi jadi sasaran amukan warganet.","1789457368079802859","","zoelfick","in","Jakarta Selatan","1","1","8","https://x.com/zoelfick/status/1789457368079802859","86934018","zoelfick"
"1789535439281664101","Sun May 12 05:58:41 +0000 2024","82","Biaya yang dipungut di Bandara Soetta dijelaskan adalah murni dari pihak swasta yang melakukan jasa pengurusan jenazah sehingga di luar kebijakan apapun dari pihak kantor bea cukai. (2)","1789535648044687498","","ClarissaIcha","in","#diRumahSaja","37","13","46","https://x.com/ClarissaIcha/status/1789535648044687498","39169373","ClarissaIcha"
"1790290066994287056","Tue May 14 07:56:28 +0000 2024","1","CEGAH FRAUD BEA CUKAI PROBOLINGGO ADAKAN PKP BENTURAN KEPENTINGAN https://t.co/UvJhkOivPp https://t.co/jykSg8064W","1790290066994287056","https://pbs.twimg.com/media/GNhjOzraIAA72l5.jpg","","in","Mayangan, Kota Probolinggo","0","1","0","https://x.com/bc_probolinggo/status/1790290066994287056","811390484706824192","bc_probolinggo"
"1790253365974200689","Tue May 14 05:30:38 +0000 2024","5","Presiden Joko Widodo (Jokowi) ikut turun tangan imbas banyaknya keluhan masyarakat untuk Direktorat Jenderal Bea Cukai Kemenkeu yang ramai di media sosial. #bisnisupdate #update #bisnis #storyshot https://t.co/4Jpog0uwuf https://t.co/JsimulVYcv","1790253365974200689","https://pbs.twimg.com/media/GNhBzwTWsAAbzQo.jpg","","in","","1","3","0","https://x.com/kumparan/status/1790253365974200689","759692754985242625","kumparan"
"608613457651355648","Wed Jun 10 12:35:30 +0000 2015","12","Minat kerja di pajak &amp; bea cukai? http://t.co/BOqZoakNqY","608613457651355648","","","in","Indonesia","0","5","26","https://x.com/ganjarpranowo/status/608613457651355648","109762193","ganjarpranowo"
"1777239316374470860","Mon Apr 08 07:37:27 +0000 2024","172","Kita kritik aturan Mendag dibilang Lebay Ada yang sidak lihat carut marutnya Bea Cukai dalam jalani aturan Mendag dibilang Fitnah.. Gue sih yakin jangan mimpi ngomong Indonesia Maju 2045 kalo masih ada menteri kaya gini.. Pak @jokowi dengarkan kita yah jgn bapak mendag ini","1777239316374470860","","","in","ig. @tetapKurawa ","1","36","49","https://x.com/kurawa/status/1777239316374470860","46651600","kurawa"
"1789678064785662357","Mon May 13 13:43:46 +0000 2024","189","@almiracalie Nggak takut kena bea cukai us apa bawa snack segitu banyak?","1790015079326376363","","almiracalie","in","jalansantai@gmail.com","1","14","12","https://x.com/ridwanhr/status/1790015079326376363","43922847","ridwanhr"
"1790232481767276663","Tue May 14 04:10:29 +0000 2024","21","Direktur Komunikasi dan Bimbingan Pengguna Jasa Bea Cukai Nirwala Dwi Heryanto mengatakan keputusan itu diambil setelah hasil pemeriksaan internal Bea Cukai menemukan indikasi terjadinya benturan kepentingan dan penyalahgunaan wewenang oleh REH. Pencopotan REH dari jabatannya https://t.co/Jr9X4uI2kD","1790233194274713652","https://pbs.twimg.com/media/GNgvmlUasAAxKJ4.jpg","Aryprasetyo85","in","Jawa Tengah, Indonesia","0","1","9","https://x.com/Aryprasetyo85/status/1790233194274713652","435004096","Aryprasetyo85"
"1790191955072422113","Tue May 14 01:26:36 +0000 2024","73","Polri dan Bea Cukai Bongkar Clandestine Lab Narkoba di Vila Canggu Bali - Sumber : https://t.co/jnmVhZHH7P - BeritaSatu Network https://t.co/r97IsskFqD","1790191955072422113","","","in","Jakarta Indonesia","4","12","19","https://x.com/prastow/status/1790191955072422113","88581196","prastow"
"1789367399076221071","Sat May 11 18:50:07 +0000 2024","43","Ini kayaknya nanyanya salah tujuan. Layanan seperti itu tanyanya ke jasa ground handling atau maskapai bukan ke bea cukai. Layanan itu tanyanya ke jasa ground handling atau maskapai bukan ke bea cukai. Tetep paspor diperiksa (meskipun gak pakai antrean) dan customs","1789367399076221071","","","in","Jakarta","1","2","8","https://x.com/GerryS/status/1789367399076221071","66649933","GerryS"
"1790239364745658698","Tue May 14 04:35:00 +0000 2024","5","Daftar Pejabat Bea Cukai yang Dilaporkan ke KPK karena Kasus Pemerasan Hingga Gaya Hidup Mewah https://t.co/lBWo0cHQfs","1790239364745658698","","","in","Indonesia","1","0","4","https://x.com/democrazymedia/status/1790239364745658698","1243804423001763841","democrazymedia"
"802494554930757632","Sat Nov 26 12:49:46 +0000 2016","22"," Saya akan melihat siapa2 pemilik kapalnya dan saya minta bea cukai dan pajak utk periksa pajaknya Sri Mulyani. #7thMataNajwa","802494554930757632","","","in","Jakarta, Indonesia","0","0","10","https://x.com/MataNajwa/status/802494554930757632","72274016","MataNajwa"
"1789431088361644070","Sat May 11 23:03:12 +0000 2024","14","Bea Cukai hasil auditnya WTP kah?","1789431088361644070","","","in","Bantul, Indonesia","0","3","1","https://x.com/mfatahilahakbar/status/1789431088361644070","79154216","mfatahilahakbar"
"1789218492803416293","Sat May 11 08:58:26 +0000 2024","90","Atas tweet tersebut yang menyatakan bahwa importasi peti jenazah &amp; jenazah yang dialami oleh temannya dipungut bea masuk sebesar 30% dipastikan tidak benar.","1789218496536035568","","beacukaiRI","in","Indonesia","9","11","21","https://x.com/beacukaiRI/status/1789218496536035568","2940183750","beacukaiRI"
"1790216387010736456","Tue May 14 03:05:12 +0000 2024","1","-memberantas rokok ilegal dengan baik lancar dan profesional. Sejalan dengan tujuan bimbingan teknis Narasumber dari Bea Cukai Banyuwangi membagikan wawasan tentang pengumpulan informasi operasi pasar jenis barang kena cukai ilegal ciri-ciri rokok ilegal dan capaian- https://t.co/dHn5NCZs5m","1790216765987037334","https://pbs.twimg.com/media/GNggnsraEAAeVsl.jpg","bcbanyuwangi","in","Jl. Raya Situbondo No. 37, Ket","0","1","0","https://x.com/bcbanyuwangi/status/1790216765987037334","943657656035655680","bcbanyuwangi"
"1789551048153288756","Sun May 12 07:03:43 +0000 2024","10","Pihak PJT yaitu DHL pun mengakui bhw pihak mereka yg membuka paket kiriman tsb dgn tujuan pemerikasaan. DHL juga sdh membicarakan hal tsb dgn bea cukai dan pemilik barang. https://t.co/PPR7fNSt3z https://t.co/GFYdHUgWPW","1789552014222909616","https://pbs.twimg.com/media/GNXED_baAAAK6vs.jpg","Franken_blues","in","DKI Jakarta, Indonesia","0","1","4","https://x.com/Franken_blues/status/1789552014222909616","1301242545888849921","Franken_blues"
"1789880819080728690","Mon May 13 04:50:16 +0000 2024","3","Selain bea cukai dan tentu saja old timer dalam kategori institusi ternirguna yaitu polri bnn ini harus jg banyak dikritik karena arah dan haluan lembaganya lebih jadi kaya polisi narkoba bukannya justru jadi lembaga sentra riset dan pengembangan sektor kebijakan narkotika","1789880819080728690","","","in","","0","0","2","https://x.com/vnimaniye_/status/1789880819080728690","2386542566","vnimaniye_"
"1789497751518216251","Sun May 12 03:42:54 +0000 2024","106","@prastow Jadi pejabat pejabta yg mendapatkan privilige buat dapat jalur cepat atau asistensi dari bandara apakah bisa skip pemeriksaan bea cukai mas?","1789501476970336435","","prastow","in","","4","6","16","https://x.com/whydryn/status/1789501476970336435","20570590","whydryn"
"659167861085114368","Wed Oct 28 00:40:39 +0000 2015","17","Gue sdh bilang sejak lama kalo mau indonesia maju dalam perdagangan dunia.. institusi yg harus direformasi @jokowi adalah Bea dan Cukai","659167861085114368","","","in","ig. @tetapKurawa ","0","9","109","https://x.com/kurawa/status/659167861085114368","46651600","kurawa"
"659162774795251712","Wed Oct 28 00:20:26 +0000 2015","6","Ok.. awalnya sih dari kunjungan jokowi ke kantor Bea dan Cukai utk melihat 4 kontainer ilegal yg berisi produk garmen tanpa dokumen resmi","659162774795251712","","","in","ig. @tetapKurawa ","0","1","44","https://x.com/kurawa/status/659162774795251712","46651600","kurawa"
"1789432005588873580","Sun May 12 01:25:48 +0000 2024","41","@ryukasma Rakyat mah bebas bang. Pegawai pajak dan bea cukai mah memang kodratnya dicaci maki. Mau gmn lagi.","1789466974910820769","","ryukasma","in","Jakarta Selatan, DKI Jakarta","4","6","9","https://x.com/madHink/status/1789466974910820769","3284232205","madHink"
"1790305418197287208","Tue May 14 08:57:28 +0000 2024","3","Presiden Jokowi ikut menyoroti kinerja Bea Cukai. Dia menyatakan pihaknya bakal melakukan rapat terbatas khusus untuk mengevaluasi semua masalah di Bea Cukai.⁣ &gt;&gt; https://t.co/gEaS4rMZOF #detikfinance #Jokowi #BeaCukai https://t.co/6VJEX2cZWV","1790305418197287208","https://pbs.twimg.com/media/GNhxQrDbYAAbSzG.jpg","","in","Jakarta, Indonesia","1","1","1","https://x.com/detikfinance/status/1790305418197287208","135795460","detikfinance"
"1790274415407878319","Tue May 14 06:54:16 +0000 2024","9","Presiden Turun Gunung Gegara Bea Cukai. Kode Dipegang Profesional? https://t.co/aCZBjtjOff","1790274415407878319","","","in","Jakarta","0","3","2","https://x.com/FelixSGL1/status/1790274415407878319","2862109627","FelixSGL1"
"1789135804041994630","Sat May 11 03:29:50 +0000 2024","31","Viral Klarifikasi Clear.. Mungkin memang harus gitu dulu. Komunikasi yang tidak berjalan baik antara pihak SLB Dinas Pendidikan dan perusahaan jasa titipan DHL Express membuat Bea Cukai tidak mengetahui bahwa alat belajar SLB itu merupakan hibah. https://t.co/kcMrE91cLq","1789135804041994630","","","in","Metro Barat, Indonesia","0","4","23","https://x.com/Lampung__01/status/1789135804041994630","2931186644","Lampung__01"
"1789644111471124814","Sun May 12 13:09:40 +0000 2024","3","Bea Cukai di Imbau Oleh Mendag Zulhas Untuk TKI Ambil Barang Yang di Tahan https://t.co/IUBBX0YkEh lewat @Keuangan News","1789644111471124814","","","in","","1","0","1","https://x.com/keuangannews_id/status/1789644111471124814","1226436091617505281","keuangannews_id"
"1789278290991304925","Sat May 11 12:56:02 +0000 2024","19","Aurora gak mampir indonesia soalnya nanti dipalak ama bea cukai.","1789278290991304925","","","in","Sherrinford","0","2","9","https://x.com/deroswunga/status/1789278290991304925","176113196","deroswunga"
"1790161992508117424","Mon May 13 23:27:33 +0000 2024","17","Direktorat Jenderal Bea dan Cukai terus berupaya menciptakan berbagai kemudahan guna mendorong laju perekonomian Indonesia. Keberadaan Bea Cukai memberikan dampak positif pada perekonomian Indonesia. Liverpool PS 2 Arsenal PO Bus 6 Milyar Hadiah Gratis Cileunyi https://t.co/l0PoFHJHe3","1790161992508117424","https://pbs.twimg.com/media/GNfu1nBaoAAVmky.jpg","","in","","2","4","16","https://x.com/riegosee/status/1790161992508117424","988378254","riegosee"
"1790151069324149162","Mon May 13 22:44:08 +0000 2024","16","Harta Kepala Bea Cukai Rahmady Effendy dilaporkan janggal karena tak sesuai dengan profil kekayaan yang dilaporkan dalam LHKPN. https://t.co/h1ToT7DEPV","1790151069324149162","","","in","Jakarta","0","2","12","https://x.com/kompascom/status/1790151069324149162","23343960","kompascom"
"1790272478755119368","Tue May 14 06:46:35 +0000 2024","182","Jokowi Bakal Turun Tangan Benahi Bea Cukai yang Banyak Masalah https://t.co/ETFv2bSqAK","1790272478755119368","","","in","","36","366","29","https://x.com/VIVAcoid/status/1790272478755119368","41730943","VIVAcoid"
"1789915440619405567","Mon May 13 07:07:50 +0000 2024","16","Kini citra bea dan cukai benar-benar ambruk dihajar nitizen. Setiap kelakuan buruk terus di bongkar. Meski Mekeu Sri Mulyani turun mau memperbaiki citra bea dan cukai tidak mempan. Masyarakat sudah terlanjur mencibir terhadap kinerja @beacukaibogor @beacukaisoetta @bcperak","1789915440619405567","","","in","Jakarta - Indonesia","1","0","4","https://x.com/HMJUSUFRIZAL/status/1789915440619405567","368972049","HMJUSUFRIZAL"
"1790000450223120427","Mon May 13 13:53:41 +0000 2024","8","@kumparan 5. Gabisa ikut Perjadin krn status jabatannya gaada di SurTug nantinya. Krn sebelumnya Jabatan Struktural (Kepala Bea Cukai) stlh dicopot gabisa masuk JabFung. 6. Gabisa dpt honorarium SK Tim pd keg. Tertentu 7. Gabisa ikut rapat krn gk punya kapasitas dlm jabatan di PNS","1790017576757510564","","Tsubasa0zorro","in","","0","4","0","https://x.com/Tsubasa0zorro/status/1790017576757510564","1038777868468150272","Tsubasa0zorro"
"1790211072038936991","Tue May 14 02:42:34 +0000 2024","18","Kepala Kantor Bea Cukai Purwakarta Rahmady Effendi Hutahaean (REH) dicopot dari jabatannya. LHKPN-nya dinilai tak wajar. https://t.co/T7xKImlcAH","1790211072038936991","","","in","Jakarta","3","13","14","https://x.com/kompascom/status/1790211072038936991","23343960","kompascom"
"1768563825715102001","Fri Mar 15 09:04:09 +0000 2024","43","Implementasi Permendag 36 Bea Cukai Batasi Bawaan Barang Impor Penumpang https://t.co/NLAPD1p633","1768563825715102001","","","in","Jakarta, Indonesia","4","12","4","https://x.com/MataNajwa/status/1768563825715102001","72274016","MataNajwa"
"1789535439281664101","Sun May 12 05:59:49 +0000 2024","74","Dengan tweet ini saya menyampaikan klarifikasi &amp; apresiasi kepada pihak kantor bea cukai yang sigap untuk membantu khalayak umum seperti saya untuk mendapatkan informasi yang tepat. (3)","1789535936155619578","","ClarissaIcha","in","#diRumahSaja","8","21","25","https://x.com/ClarissaIcha/status/1789535936155619578","39169373","ClarissaIcha"
"1790222904531288443","Tue May 14 03:29:35 +0000 2024","1","Sebagai wujud sinergi dan koordinasi Bea Cukai Atambua memenuhi undangan Timor Leste Customs Authority (Alfandega) guna meningkatkan sinergi pengawasan diantara otoritas kepabeanan kedua negara. Koordinasi dilaksanakan di PLBN Motamasin Kab. Malaka. https://t.co/ojKUNc6ZIg","1790222904531288443","https://pbs.twimg.com/media/GNgmPDVaQAA4_ht.jpg","","in","","0","1","0","https://x.com/BeacukaiAtambua/status/1790222904531288443","1299585663512113153","BeacukaiAtambua"
"1790161051293807003","Mon May 13 23:23:48 +0000 2024","17","Bea Cukai berperan besar bagi bangsa Indonesia. Bea Cukai mengelola keuangan negara dan melaksanakan penerimaan negara melalui bea masuk dan cukai juga memfasilitasi perdagangan internasional utk meningkatkan pertumbuhan ekonomi di Indonesia. ___ Liverpool PS 2 Arsenal PO Bus https://t.co/DhAnPQHzKB","1790161051293807003","https://pbs.twimg.com/media/GNft_O9bYAAi7Ai.jpg","","in","Indonesia","1","4","17","https://x.com/Saodah1234/status/1790161051293807003","1272953532535062529","Saodah1234"
